   2.0000000e+00   3.8506518e+02   1.9445431e+02
   2.0000000e+00   3.6522418e+02   2.1429531e+02
   2.0000000e+00   3.4184461e+02   2.3767487e+02
   2.0000000e+00   3.0608604e+02   2.7343345e+02
   2.0000000e+00   3.2018024e+02   2.5933924e+02
   2.0000000e+00   3.8398764e+02   1.9553185e+02
   2.0000000e+00   2.7917270e+02   3.0034679e+02
   2.0000000e+00   3.3289608e+02   2.4662341e+02
   2.0000000e+00   2.6476716e+02   3.1475233e+02
   2.0000000e+00   6.4451424e+02  -6.4994755e+01
   2.0000000e+00   6.3252378e+02  -5.3004291e+01
   2.0000000e+00   6.3209256e+02  -5.2573072e+01
   2.0000000e+00   6.1352864e+02  -3.4009156e+01
   2.0000000e+00   6.3799158e+02  -5.8472090e+01
   2.0000000e+00   6.3762405e+02  -5.8104564e+01
   2.0000000e+00   6.7742321e+02  -9.7903722e+01
   2.0000000e+00   2.9844529e+02   2.8107420e+02
   2.0000000e+00   2.6837778e+02   3.1114171e+02
   2.0000000e+00   2.8048619e+02   2.9903330e+02
   2.0000000e+00   2.8004106e+02   2.9947843e+02
   2.0000000e+00   2.7865159e+02   3.0086789e+02
   2.0000000e+00   2.7081652e+02   3.0870297e+02
   2.0000000e+00   2.8919664e+02   2.9032284e+02
   2.0000000e+00   2.9479197e+02   2.8472752e+02
   2.0000000e+00   2.6149391e+02   3.1802557e+02
   2.0000000e+00   2.8699319e+02   2.9252630e+02
   2.0000000e+00   2.6915208e+02   3.1036741e+02
   2.0000000e+00   3.0177468e+02   2.7774481e+02
   2.0000000e+00   2.7944899e+02   3.0007050e+02
   2.0000000e+00   2.5500652e+02   3.2451297e+02
   2.0000000e+00   2.9988091e+02   2.7963857e+02
   2.0000000e+00   2.7162414e+02   3.0789535e+02
   2.0000000e+00   2.8192188e+02   2.9759761e+02
   2.0000000e+00   2.7751178e+02   3.0200770e+02
   2.0000000e+00   2.8528197e+02   2.9423752e+02
   2.0000000e+00   3.3246258e+02   2.4705691e+02
   2.0000000e+00   2.7938046e+02   3.0013903e+02
   2.0000000e+00   2.3719976e+02   3.4231973e+02
   2.0000000e+00   2.5755165e+02   3.2196783e+02
   2.0000000e+00   2.8579140e+02   2.9372808e+02
   2.0000000e+00   2.9359443e+02   2.8592506e+02
   2.0000000e+00   2.6860798e+02   3.1091150e+02
   2.0000000e+00   2.8596658e+02   2.9355291e+02
   2.0000000e+00   2.8994518e+02   2.8957431e+02
   2.0000000e+00   2.7392060e+02   3.0559888e+02
   2.0000000e+00   2.4103041e+02   3.3848907e+02
   2.0000000e+00   3.4460363e+02   2.3491586e+02
   2.0000000e+00   2.5938908e+02   3.2013041e+02
   2.0000000e+00   3.0310764e+02   2.7641185e+02
   2.0000000e+00   2.4952436e+02   3.2999512e+02
   2.0000000e+00   3.4196758e+02   2.3755191e+02
   2.0000000e+00   2.8158394e+02   2.9793554e+02
   2.0000000e+00   2.7384701e+02   3.0567248e+02
   2.0000000e+00   2.8709453e+02   2.9242496e+02
   2.0000000e+00   2.8100996e+02   2.9850953e+02
   2.0000000e+00   3.1696798e+02   2.6255151e+02
   2.0000000e+00   3.0635410e+02   2.7316538e+02
   2.0000000e+00   2.9780894e+02   2.8171054e+02
   2.0000000e+00   2.6537884e+02   3.1414064e+02
   2.0000000e+00   2.9152678e+02   2.8799270e+02
   2.0000000e+00   2.3324575e+02   3.4627374e+02
   2.0000000e+00   2.7159643e+02   3.0792306e+02
   2.0000000e+00   3.2656540e+02   2.5295408e+02
   2.0000000e+00   2.8790634e+02   2.9161314e+02
   2.0000000e+00   2.9333729e+02   2.8618219e+02
   2.0000000e+00   2.7260515e+02   3.0691433e+02
   2.0000000e+00   2.8149612e+02   2.9802336e+02
   2.0000000e+00   2.8309926e+02   2.9642022e+02
   2.0000000e+00   2.9557652e+02   2.8394297e+02
   2.0000000e+00   2.7721193e+02   3.0230756e+02
   2.0000000e+00   3.1507224e+02   2.6444725e+02
   2.0000000e+00   2.5863476e+02   3.2088473e+02
   2.0000000e+00   3.1176502e+02   2.6775447e+02
   2.0000000e+00   2.9359810e+02   2.8592139e+02
   2.0000000e+00   2.7945096e+02   3.0006853e+02
   2.0000000e+00   2.6863194e+02   3.1088754e+02
   2.0000000e+00   2.7754399e+02   3.0197550e+02
   2.0000000e+00   2.2773576e+02   3.5178373e+02
   2.0000000e+00   2.3092487e+02   3.4859461e+02
   2.0000000e+00   2.5824790e+02   3.2127159e+02
   2.0000000e+00   2.7292089e+02   3.0659859e+02
   2.0000000e+00   2.9760598e+02   2.8191351e+02
   2.0000000e+00   2.8810241e+02   2.9141707e+02
   2.0000000e+00   3.1402835e+02   2.6549114e+02
   2.0000000e+00   2.8571994e+02   2.9379955e+02
   2.0000000e+00   2.8836518e+02   2.9115431e+02
   2.0000000e+00   2.8962376e+02   2.8989572e+02
   2.0000000e+00   3.2756898e+02   2.5195051e+02
   2.0000000e+00   3.5373469e+02   2.2578480e+02
   2.0000000e+00   3.6733596e+02   2.1218353e+02
   2.0000000e+00   3.5305668e+02   2.2646281e+02
   2.0000000e+00   3.2707600e+02   2.5244349e+02
   2.0000000e+00   2.7116369e+02   3.0835579e+02
   2.0000000e+00   3.4377773e+02   2.3574176e+02
   2.0000000e+00   3.2338392e+02   2.5613557e+02
   2.0000000e+00   3.3037619e+02   2.4914330e+02
   2.0000000e+00   3.3511440e+02   2.4440508e+02
   2.0000000e+00   3.1812495e+02   2.6139454e+02
   2.0000000e+00   3.0832625e+02   2.7119324e+02
   2.0000000e+00   3.5452693e+02   2.2499256e+02
   2.0000000e+00   3.6814855e+02   2.1137094e+02
   2.0000000e+00   3.4758639e+02   2.3193310e+02
   2.0000000e+00   3.1831270e+02   2.6120678e+02
   2.0000000e+00   3.0997828e+02   2.6954120e+02
   2.0000000e+00   3.7683825e+02   2.0268124e+02
   2.0000000e+00   3.2152389e+02   2.5799560e+02
   2.0000000e+00   3.6275004e+02   2.1676944e+02
   2.0000000e+00   3.6897799e+02   2.1054149e+02
   2.0000000e+00   3.3561894e+02   2.4390054e+02
   2.0000000e+00   3.2076797e+02   2.5875152e+02
   2.0000000e+00   3.7788567e+02   2.0163382e+02
   2.0000000e+00   4.1318029e+02   1.6633919e+02
   2.0000000e+00   3.5811955e+02   2.2139993e+02
   2.0000000e+00   3.3518028e+02   2.4433920e+02
   2.0000000e+00   3.5303102e+02   2.2648847e+02
   2.0000000e+00   2.9623033e+02   2.8328916e+02
   2.0000000e+00   3.6878104e+02   2.1073844e+02
   2.0000000e+00   3.2597485e+02   2.5354464e+02
   2.0000000e+00   3.8604245e+02   1.9347704e+02
   2.0000000e+00   4.0422754e+02   1.7529195e+02
   2.0000000e+00   3.3086023e+02   2.4865926e+02
   2.0000000e+00   4.0915135e+02   1.7036814e+02
   2.0000000e+00   4.0565099e+02   1.7386850e+02
   2.0000000e+00   3.7920755e+02   2.0031193e+02
   2.0000000e+00   4.1279855e+02   1.6672093e+02
   2.0000000e+00   3.3497049e+02   2.4454899e+02
   2.0000000e+00   3.6675009e+02   2.1276939e+02
   2.0000000e+00   4.0538951e+02   1.7412998e+02
   2.0000000e+00   3.8998250e+02   1.8953698e+02
   2.0000000e+00   3.9371155e+02   1.8580794e+02
   2.0000000e+00   3.5892828e+02   2.2059120e+02
   2.0000000e+00   4.4800474e+02   1.3151475e+02
   2.0000000e+00   3.8260363e+02   1.9691586e+02
   2.0000000e+00   4.0910408e+02   1.7041540e+02
   2.0000000e+00   3.4367275e+02   2.3584673e+02
   2.0000000e+00   3.3344969e+02   2.4606979e+02
   2.0000000e+00   3.5061009e+02   2.2890940e+02
   2.0000000e+00   3.6006205e+02   2.1945744e+02
   2.0000000e+00   4.5638364e+02   1.2313584e+02
   2.0000000e+00   3.5513894e+02   2.2438055e+02
   2.0000000e+00   3.8952153e+02   1.8999796e+02
   2.0000000e+00   3.6629855e+02   2.1322093e+02
   2.0000000e+00   3.6865952e+02   2.1085996e+02
   2.0000000e+00   4.0024038e+02   1.7927911e+02
   2.0000000e+00   3.3415270e+02   2.4536678e+02
   2.0000000e+00   3.4709032e+02   2.3242917e+02
   2.0000000e+00   3.6954562e+02   2.0997386e+02
   2.0000000e+00   3.2228919e+02   2.5723029e+02
   2.0000000e+00   2.9620085e+02   2.8331864e+02
   2.0000000e+00   3.9833665e+02   1.8118283e+02
   2.0000000e+00   3.5719135e+02   2.2232814e+02
   2.0000000e+00   3.9842994e+02   1.8108954e+02
   2.0000000e+00   3.2765986e+02   2.5185963e+02
   2.0000000e+00   3.3718986e+02   2.4232963e+02
   2.0000000e+00   3.7587100e+02   2.0364849e+02
   2.0000000e+00   3.7746582e+02   2.0205367e+02
   2.0000000e+00   3.8484755e+02   1.9467194e+02
   3.0000000e+00   3.0659865e+02   1.9120672e+02
   3.0000000e+00   3.7486594e+02   1.2293943e+02
   3.0000000e+00   3.4090411e+02   1.5690126e+02
   3.0000000e+00   3.3032096e+02   1.6748440e+02
   3.0000000e+00   3.5386012e+02   1.4394524e+02
   3.0000000e+00   1.0064744e+02   3.9715792e+02
   3.0000000e+00   1.5186460e+02   3.4594077e+02
   3.0000000e+00   2.0519157e+02   2.9261380e+02
   3.0000000e+00   1.5324140e+02   3.4456397e+02
   3.0000000e+00   1.5672916e+02   3.4107620e+02
   3.0000000e+00   1.5486412e+02   3.4294124e+02
   3.0000000e+00   2.3212076e+02   2.6568461e+02
   3.0000000e+00   1.3058652e+02   3.6721885e+02
   3.0000000e+00   2.2890089e+02   2.6890448e+02
   3.0000000e+00   1.4394231e+02   3.5386305e+02
   3.0000000e+00   2.1327544e+02   2.8452993e+02
   3.0000000e+00   1.6656327e+02   3.3124210e+02
   3.0000000e+00   1.4845038e+02   3.4935499e+02
   3.0000000e+00   1.5304087e+02   3.4476449e+02
   3.0000000e+00   1.7744862e+02   3.2035675e+02
   3.0000000e+00   2.0753655e+02   2.9026882e+02
   3.0000000e+00   1.8210265e+02   3.1570271e+02
   3.0000000e+00   2.0369433e+02   2.9411104e+02
   3.0000000e+00   2.3062417e+02   2.6718120e+02
   3.0000000e+00   2.0676763e+02   2.9103774e+02
   3.0000000e+00   1.6022489e+02   3.3758048e+02
   3.0000000e+00   1.6129306e+02   3.3651230e+02
   3.0000000e+00   1.9157691e+02   3.0622846e+02
   3.0000000e+00   1.7667550e+02   3.2112986e+02
   3.0000000e+00   1.6431503e+02   3.3349034e+02
   3.0000000e+00   1.7238851e+02   3.2541686e+02
   3.0000000e+00   1.7055948e+02   3.2724589e+02
   3.0000000e+00   1.1359999e+02   3.8420538e+02
   3.0000000e+00   2.4975146e+02   2.4805391e+02
   3.0000000e+00   1.6801436e+02   3.2979100e+02
   3.0000000e+00   1.6954924e+02   3.2825613e+02
   3.0000000e+00   1.5791576e+02   3.3988961e+02
   3.0000000e+00   1.9675331e+02   3.0105205e+02
   3.0000000e+00   1.5087097e+02   3.4693439e+02
   3.0000000e+00   1.7323650e+02   3.2456886e+02
   3.0000000e+00   1.5208724e+02   3.4571813e+02
   3.0000000e+00   1.4849605e+02   3.4930932e+02
   3.0000000e+00   1.3730677e+02   3.6049860e+02
   3.0000000e+00   1.8061636e+02   3.1718901e+02
   3.0000000e+00   1.3745876e+02   3.6034661e+02
   3.0000000e+00   1.7148238e+02   3.2632298e+02
   4.0000000e+00   1.7715350e+02   3.0092690e+02
   4.0000000e+00   1.9308221e+02   2.8499819e+02
   4.0000000e+00   1.6827998e+02   3.0980042e+02
   4.0000000e+00   1.8430164e+02   2.9377876e+02
   4.0000000e+00   1.7216069e+02   3.0591971e+02
   4.0000000e+00   2.1970895e+02   2.5837145e+02
   4.0000000e+00   1.2985840e+02   3.4822200e+02
   4.0000000e+00   1.6531478e+02   3.1276562e+02
   4.0000000e+00   1.5517965e+02   3.2290075e+02
   4.0000000e+00   1.3215635e+02   3.4592405e+02
   4.0000000e+00   2.2770990e+02   2.5037050e+02
   4.0000000e+00   1.9325091e+02   2.8482949e+02
   4.0000000e+00   1.6925900e+02   3.0882140e+02
   4.0000000e+00   1.6008667e+02   3.1799373e+02
   4.0000000e+00   1.8828257e+02   2.8979783e+02
   4.0000000e+00   1.6607434e+02   3.1200606e+02
   4.0000000e+00   2.0584853e+02   2.7223187e+02
   4.0000000e+00   1.7880188e+02   2.9927852e+02
   4.0000000e+00   1.8172419e+02   2.9635621e+02
   4.0000000e+00   1.4889384e+02   3.2918656e+02
   4.0000000e+00   1.8776647e+02   2.9031393e+02
   4.0000000e+00   1.9735774e+02   2.8072266e+02
   4.0000000e+00   1.9713524e+02   2.8094516e+02
   4.0000000e+00   1.6658462e+02   3.1149578e+02
   4.0000000e+00   1.9330764e+02   2.8477276e+02
   4.0000000e+00   1.3203074e+02   3.4604966e+02
   4.0000000e+00   1.5887559e+02   3.1920481e+02
   4.0000000e+00   1.6549073e+02   3.1258967e+02
   4.0000000e+00   1.7780306e+02   3.0027733e+02
   4.0000000e+00   1.6561834e+02   3.1246206e+02
   4.0000000e+00   1.3880618e+02   3.3927422e+02
   4.0000000e+00   2.3222470e+02   2.4585570e+02
   4.0000000e+00   1.4013112e+02   3.3794928e+02
   4.0000000e+00   1.8372597e+02   2.9435443e+02
   4.0000000e+00   1.7378872e+02   3.0429168e+02
   4.0000000e+00   1.5078007e+02   3.2730033e+02
   4.0000000e+00   1.5866221e+02   3.1941819e+02
   4.0000000e+00   2.1595942e+02   2.6212098e+02
   4.0000000e+00   2.1307516e+02   2.6500524e+02
   4.0000000e+00   1.5889343e+02   3.1918697e+02
   4.0000000e+00   1.9760436e+02   2.8047603e+02
   4.0000000e+00   2.1640371e+02   2.6167669e+02
   4.0000000e+00   1.8322202e+02   2.9485838e+02
   4.0000000e+00   1.8422566e+02   2.9385474e+02
   4.0000000e+00   2.0414530e+02   2.7393510e+02
   4.0000000e+00   2.0280281e+02   2.7527759e+02
   4.0000000e+00   1.6627277e+02   3.1180763e+02
   4.0000000e+00   2.2367996e+02   2.5440044e+02
   4.0000000e+00   1.3956089e+02   3.3851951e+02
   4.0000000e+00   1.5650071e+02   3.2157969e+02
   4.0000000e+00   1.8103040e+02   2.9705000e+02
   4.0000000e+00   1.7445497e+02   3.0362543e+02
   4.0000000e+00   1.9753758e+02   2.8054282e+02
   4.0000000e+00   2.0107658e+02   2.7700382e+02
   4.0000000e+00   1.6411193e+02   3.1396846e+02
   4.0000000e+00   1.5033948e+02   3.2774092e+02
   4.0000000e+00   1.4050587e+02   3.3757453e+02
   4.0000000e+00   1.7720506e+02   3.0087534e+02
   4.0000000e+00   1.5787003e+02   3.2021037e+02
   4.0000000e+00   1.2282189e+02   3.5525851e+02
   4.0000000e+00   1.1474104e+02   3.6333936e+02
   4.0000000e+00   1.8360859e+02   2.9447181e+02
   4.0000000e+00   1.1547887e+02   3.6260152e+02
   4.0000000e+00   1.7801687e+02   3.0006353e+02
   4.0000000e+00   1.9219844e+02   2.8588196e+02
   4.0000000e+00   1.5915710e+02   3.1892330e+02
   4.0000000e+00   1.7516639e+02   3.0291401e+02
   4.0000000e+00   1.4350406e+02   3.3457634e+02
   4.0000000e+00   1.5667054e+02   3.2140986e+02
   4.0000000e+00   2.1428603e+02   2.6379437e+02
   4.0000000e+00   2.5286412e+02   2.2521628e+02
   4.0000000e+00   1.5975438e+02   3.1832602e+02
   4.0000000e+00   2.0017257e+02   2.7790783e+02
   4.0000000e+00   1.5016955e+02   3.2791085e+02
   4.0000000e+00   1.3258267e+02   3.4549773e+02
   4.0000000e+00   1.9939241e+02   2.7868799e+02
   4.0000000e+00   1.4756500e+02   3.3051540e+02
   4.0000000e+00   1.6972049e+02   3.0835990e+02
   4.0000000e+00   1.8916353e+02   2.8891687e+02
   4.0000000e+00   1.3279712e+02   3.4528328e+02
   4.0000000e+00   1.8733044e+02   2.9074996e+02
   4.0000000e+00   1.4182932e+02   3.3625108e+02
   4.0000000e+00   1.3254166e+02   3.4553874e+02
   4.0000000e+00   2.2834137e+02   2.4973903e+02
   4.0000000e+00   9.6920382e+01   3.8116002e+02
   4.0000000e+00   1.3848217e+02   3.3959823e+02
   4.0000000e+00   1.4646517e+02   3.3161523e+02
   4.0000000e+00   1.9386487e+02   2.8421553e+02
   4.0000000e+00   1.8057494e+02   2.9750546e+02
   4.0000000e+00   2.0963684e+02   2.6844356e+02
   4.0000000e+00   2.0691923e+02   2.7116117e+02
   4.0000000e+00   1.9719776e+02   2.8088264e+02
   4.0000000e+00   1.5848906e+02   3.1959134e+02
   4.0000000e+00   1.2579249e+02   3.5228791e+02
   4.0000000e+00   1.3869495e+02   3.3938545e+02
   4.0000000e+00   1.8666802e+02   2.9141238e+02
   4.0000000e+00   2.3065281e+02   2.4742759e+02
   4.0000000e+00   1.6767274e+02   3.1040766e+02
   4.0000000e+00   1.9303649e+02   2.8504391e+02
   4.0000000e+00   2.2026775e+02   2.5781265e+02
   4.0000000e+00   1.6216834e+02   3.1591206e+02
   4.0000000e+00   1.5869446e+02   3.1938594e+02
   4.0000000e+00   1.5151127e+02   3.2656913e+02
   4.0000000e+00   1.8079953e+02   2.9728087e+02
   4.0000000e+00   1.8474352e+02   2.9333688e+02
   4.0000000e+00   1.7922260e+02   2.9885780e+02
   4.0000000e+00   1.7840142e+02   2.9967898e+02
   4.0000000e+00   1.6817934e+02   3.0990106e+02
   4.0000000e+00   1.2992239e+02   3.4815801e+02
   4.0000000e+00   1.7073678e+02   3.0734362e+02
   4.0000000e+00   1.5688288e+02   3.2119752e+02
   4.0000000e+00   1.1959947e+02   3.5848093e+02
   4.0000000e+00   1.8270262e+02   2.9537778e+02
   4.0000000e+00   1.5481068e+02   3.2326972e+02
   4.0000000e+00   1.6618678e+02   3.1189362e+02
   4.0000000e+00   1.9600211e+02   2.8207829e+02
   4.0000000e+00   2.3994607e+02   2.3813433e+02
   4.0000000e+00   2.3590531e+02   2.4217509e+02
   4.0000000e+00   1.8288653e+02   2.9519387e+02
   4.0000000e+00   1.8978979e+02   2.8829060e+02
   4.0000000e+00   1.8450150e+02   2.9357890e+02
   4.0000000e+00   2.1077840e+02   2.6730199e+02
   4.0000000e+00   1.6793036e+02   3.1015003e+02
   4.0000000e+00   1.6842982e+02   3.0965058e+02
   4.0000000e+00   1.9262717e+02   2.8545323e+02
   4.0000000e+00   1.5408950e+02   3.2399090e+02
   4.0000000e+00   2.1671301e+02   2.6136739e+02
   4.0000000e+00   2.0141974e+02   2.7666066e+02
   4.0000000e+00   1.8041867e+02   2.9766172e+02
   4.0000000e+00   2.0772220e+02   2.7035820e+02
   4.0000000e+00   1.4168703e+02   3.3639337e+02
   4.0000000e+00   1.3486963e+02   3.4321077e+02
   4.0000000e+00   1.6770042e+02   3.1037998e+02
   4.0000000e+00   2.1048491e+02   2.6759549e+02
   4.0000000e+00   1.5667099e+02   3.2140941e+02
   4.0000000e+00   2.4053960e+02   2.3754080e+02
   4.0000000e+00   1.8780767e+02   2.9027273e+02
   4.0000000e+00   9.0321829e+01   3.8775857e+02
   4.0000000e+00   1.6239873e+02   3.1568167e+02
   4.0000000e+00   2.0384780e+02   2.7423260e+02
   4.0000000e+00   1.5072467e+02   3.2735573e+02
   4.0000000e+00   1.8124616e+02   2.9683424e+02
   4.0000000e+00   1.4684942e+02   3.3123098e+02
   4.0000000e+00   1.8337173e+02   2.9470867e+02
   4.0000000e+00   1.3885092e+02   3.3922948e+02
   4.0000000e+00   1.4753970e+02   3.3054070e+02
   4.0000000e+00   1.6827592e+02   3.0980448e+02
   4.0000000e+00   1.8166030e+02   2.9642010e+02
   4.0000000e+00   1.6718107e+02   3.1089932e+02
   4.0000000e+00   1.7883186e+02   2.9924854e+02
   4.0000000e+00   1.7591665e+02   3.0216375e+02
   4.0000000e+00   1.5560000e+02   3.2248040e+02
   4.0000000e+00   1.9463094e+02   2.8344946e+02
   4.0000000e+00   1.9475467e+02   2.8332573e+02
   4.0000000e+00   1.7405268e+02   3.0402772e+02
   4.0000000e+00   1.9281216e+02   2.8526824e+02
   4.0000000e+00   2.1274223e+02   2.6533816e+02
   4.0000000e+00   1.5115322e+02   3.2692718e+02
   4.0000000e+00   1.8078419e+02   2.9729621e+02
   4.0000000e+00   2.1471919e+02   2.6336121e+02
   4.0000000e+00   1.8414794e+02   2.9393246e+02
   4.0000000e+00   1.7760670e+02   3.0047369e+02
   4.0000000e+00   2.3473953e+02   2.4334086e+02
   4.0000000e+00   2.0926370e+02   2.6881670e+02
   4.0000000e+00   2.2121377e+02   2.5686663e+02
   4.0000000e+00   1.4494310e+02   3.3313730e+02
   4.0000000e+00   1.7756132e+02   3.0051908e+02
   4.0000000e+00   1.4483003e+02   3.3325037e+02
   4.0000000e+00   1.5926699e+02   3.1881341e+02
   4.0000000e+00   1.6137699e+02   3.1670341e+02
   4.0000000e+00   1.9157513e+02   2.8650527e+02
   4.0000000e+00   1.6642159e+02   3.1165881e+02
   4.0000000e+00   2.0862194e+02   2.6945846e+02
   4.0000000e+00   1.9273833e+02   2.8534207e+02
   4.0000000e+00   1.9116342e+02   2.8691698e+02
   4.0000000e+00   1.6867842e+02   3.0940198e+02
   4.0000000e+00   2.2067071e+02   2.5740969e+02
   4.0000000e+00   2.1004967e+02   2.6803073e+02
   4.0000000e+00   1.6869602e+02   3.0938438e+02
   4.0000000e+00   1.3552946e+02   3.4255094e+02
   4.0000000e+00   1.6429510e+02   3.1378529e+02
   4.0000000e+00   1.8540356e+02   2.9267684e+02
   4.0000000e+00   1.7512116e+02   3.0295924e+02
   4.0000000e+00   1.7182758e+02   3.0625282e+02
   4.0000000e+00   1.2278558e+02   3.5529482e+02
   4.0000000e+00   1.7575460e+02   3.0232579e+02
   4.0000000e+00   1.4936715e+02   3.2871325e+02
   4.0000000e+00   1.7593094e+02   3.0214946e+02
   4.0000000e+00   1.9474620e+02   2.8333420e+02
   4.0000000e+00   1.6578366e+02   3.1229674e+02
   4.0000000e+00   1.4641930e+02   3.3166110e+02
   4.0000000e+00   2.1726273e+02   2.6081766e+02
   4.0000000e+00   2.0230602e+02   2.7577437e+02
   4.0000000e+00   1.7885547e+02   2.9922493e+02
   4.0000000e+00   1.6176741e+02   3.1631298e+02
   4.0000000e+00   1.9795936e+02   2.8012104e+02
   4.0000000e+00   1.9079974e+02   2.8728066e+02
   4.0000000e+00   1.5760733e+02   3.2047307e+02
   4.0000000e+00   2.0867860e+02   2.6940180e+02
   4.0000000e+00   1.4652722e+02   3.3155318e+02
   4.0000000e+00   1.5133599e+02   3.2674441e+02
   4.0000000e+00   1.9061074e+02   2.8746966e+02
   4.0000000e+00   1.5663919e+02   3.2144121e+02
   4.0000000e+00   1.4009958e+02   3.3798082e+02
   4.0000000e+00   1.6564920e+02   3.1243120e+02
   4.0000000e+00   1.5143392e+02   3.2664648e+02
   4.0000000e+00   1.7049834e+02   3.0758206e+02
   4.0000000e+00   1.7342234e+02   3.0465806e+02
   4.0000000e+00   1.7575338e+02   3.0232702e+02
   4.0000000e+00   1.9978944e+02   2.7829096e+02
   4.0000000e+00   1.9334811e+02   2.8473229e+02
   4.0000000e+00   1.7465822e+02   3.0342218e+02
   4.0000000e+00   1.4807486e+02   3.3000554e+02
   4.0000000e+00   1.8947886e+02   2.8860154e+02
   4.0000000e+00   1.3533863e+02   3.4274176e+02
   4.0000000e+00   1.9508117e+02   2.8299923e+02
   4.0000000e+00   1.5702967e+02   3.2105072e+02
   4.0000000e+00   2.0802161e+02   2.7005879e+02
   4.0000000e+00   1.9647986e+02   2.8160054e+02
   4.0000000e+00   1.8622409e+02   2.9185631e+02
   4.0000000e+00   1.6805309e+02   3.1002731e+02
   4.0000000e+00   1.2504407e+02   3.5303633e+02
   4.0000000e+00   1.7098528e+02   3.0709512e+02
   4.0000000e+00   1.8458364e+02   2.9349675e+02
   4.0000000e+00   1.6051957e+02   3.1756082e+02
